ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Mega_Sale_Day,Mega_Sale_Day_lower,Mega_Sale_Day_upper,Payday,Payday_lower,Payday_upper,avg_discount_rate_daily,avg_discount_rate_daily_lower,avg_discount_rate_daily_upper,daily,daily_lower,daily_upper,daily_growth_rate,daily_growth_rate_lower,daily_growth_rate_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,fourier_month_fourier_1,fourier_month_fourier_1_lower,fourier_month_fourier_1_upper,fourier_month_fourier_2,fourier_month_fourier_2_lower,fourier_month_fourier_2_upper,fourier_month_fourier_3,fourier_month_fourier_3_lower,fourier_month_fourier_3_upper,fourier_month_fourier_4,fourier_month_fourier_4_lower,fourier_month_fourier_4_upper,fourier_month_fourier_5,fourier_month_fourier_5_lower,fourier_month_fourier_5_upper,fourier_month_fourier_6,fourier_month_fourier_6_lower,fourier_month_fourier_6_upper,fourier_month_fourier_7,fourier_month_fourier_7_lower,fourier_month_fourier_7_upper,fourier_month_fourier_8,fourier_month_fourier_8_lower,fourier_month_fourier_8_upper,holidays,holidays_lower,holidays_upper,is_weekend,is_weekend_lower,is_weekend_upper,lag_14_items_sold,lag_14_items_sold_lower,lag_14_items_sold_upper,lag_1_items_sold,lag_1_items_sold_lower,lag_1_items_sold_upper,lag_30_items_sold,lag_30_items_sold_lower,lag_30_items_sold_upper,lag_60_items_sold,lag_60_items_sold_lower,lag_60_items_sold_upper,lag_7_items_sold,lag_7_items_sold_lower,lag_7_items_sold_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rolling_14_items_sold,rolling_14_items_sold_lower,rolling_14_items_sold_upper,rolling_7_items_sold,rolling_7_items_sold_lower,rolling_7_items_sold_upper,scaled_discount_on_event,scaled_discount_on_event_lower,scaled_discount_on_event_upper,scaled_discount_rate,scaled_discount_rate_lower,scaled_discount_rate_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2022-06-07,19.00768308982635,-9.197850026443202,53.49074982624715,19.00768308982635,19.00768308982635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.12343622270743683,-0.12343622270743683,-0.12343622270743683,0.0760408636745132,0.0760408636745132,0.0760408636745132,0.0010010617984155842,0.0010010617984155842,0.0010010617984155842,0.029882211127815427,0.029882211127815427,0.029882211127815427,-0.007375799517273013,-0.007375799517273013,-0.007375799517273013,-0.07995015440222711,-0.07995015440222711,-0.07995015440222711,-0.0016964458083935886,-0.0016964458083935886,-0.0016964458083935886,-0.0006140981960192444,-0.0006140981960192444,-0.0006140981960192444,-0.027661214929101674,-0.027661214929101674,-0.027661214929101674,0.0008824828867318132,0.0008824828867318132,0.0008824828867318132,0.0,0.0,0.0,0.0,0.0,0.0,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.6325305827198683,0.6325305827198683,0.6325305827198683,-0.03899422438204621,-0.03899422438204621,-0.03899422438204621,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,0.047750266070485346,0.047750266070485346,0.047750266070485346,0.09619764722048015,0.09619764722048015,0.09619764722048015,-0.17318552241912763,-0.17318552241912763,-0.17318552241912763,-0.11190299028730515,-0.11190299028730515,-0.11190299028730515,0.0,0.0,0.0,0.0,0.0,0.0,0.00979563074389786,0.00979563074389786,0.00979563074389786,0.014717198002069143,0.014717198002069143,0.014717198002069143,0.0,0.0,0.0,20.836177482180155
2022-06-08,19.013763272719437,-9.782271498800787,51.84236900284285,19.013763272719437,19.013763272719437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.12198120609282244,-0.12198120609282244,-0.12198120609282244,0.18945686202302509,0.18945686202302509,0.18945686202302509,0.0022759774302515716,0.0022759774302515716,0.0022759774302515716,0.028302934940622866,0.028302934940622866,0.028302934940622866,-0.01608380184399009,-0.01608380184399009,-0.01608380184399009,-0.06302825449843064,-0.06302825449843064,-0.06302825449843064,-0.0033449088536046155,-0.0033449088536046155,-0.0033449088536046155,-0.00032247773496111676,-0.00032247773496111676,-0.00032247773496111676,-0.04734528956775777,-0.04734528956775777,-0.04734528956775777,0.00013908119136669662,0.00013908119136669662,0.00013908119136669662,0.0,0.0,0.0,0.0,0.0,0.0,-0.029909462237160126,-0.029909462237160126,-0.029909462237160126,0.4426378033176046,0.4426378033176046,0.4426378033176046,-0.03899422438204621,-0.03899422438204621,-0.03899422438204621,0.11382389555663648,0.11382389555663648,0.11382389555663648,0.047750266070485346,0.047750266070485346,0.047750266070485346,0.200249783247808,0.200249783247808,0.200249783247808,-0.12161143531722664,-0.12161143531722664,-0.12161143531722664,-0.0028520359559428433,-0.0028520359559428433,-0.0028520359559428433,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044579113105392624,-0.00044579113105392624,-0.00044579113105392624,0.015594757555836735,0.015594757555836735,0.015594757555836735,0.0,0.0,0.0,22.82126524680664
2022-06-09,19.01984345561253,-15.12458546336447,51.058254391966294,19.01984345561253,19.01984345561253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.19039729982583675,-0.19039729982583675,-0.19039729982583675,0.047971381656207436,0.047971381656207436,0.047971381656207436,0.0034552565081650767,0.0034552565081650767,0.0034552565081650767,0.025530399994241584,0.025530399994241584,0.025530399994241584,-0.02208949641989334,-0.02208949641989334,-0.02208949641989334,-0.0355491097829968,-0.0355491097829968,-0.0355491097829968,-0.003757583296885283,-0.003757583296885283,-0.003757583296885283,8.858038518598342e-05,8.858038518598342e-05,8.858038518598342e-05,-0.03665862868066939,-0.03665862868066939,-0.03665862868066939,-0.0006934918460181655,-0.0006934918460181655,-0.0006934918460181655,0.0,0.0,0.0,0.0,0.0,0.0,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.30700010374455905,0.30700010374455905,0.30700010374455905,0.010396344607418343,0.010396344607418343,0.010396344607418343,-0.026057944982696927,-0.026057944982696927,-0.026057944982696927,0.047750266070485346,0.047750266070485346,0.047750266070485346,0.058329497172187654,0.058329497172187654,0.058329497172187654,-0.08210787923917477,-0.08210787923917477,-0.08210787923917477,0.08299658766661897,0.08299658766661897,0.08299658766661897,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015758028700203898,-0.0015758028700203898,-0.0015758028700203898,0.016289963586000614,0.016289963586000614,0.016289963586000614,0.0,0.0,0.0,20.129261360672135
2022-06-10,19.025923638505624,-19.071444936926397,49.13195440386116,19.025923638505624,19.025923638505624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.1034903699487645,-0.1034903699487645,-0.1034903699487645,-0.25494614460027293,-0.25494614460027293,-0.25494614460027293,0.004489028935788836,0.004489028935788836,0.004489028935788836,0.021681852992651053,0.021681852992651053,0.021681852992651053,-0.024387733019350037,-0.024387733019350037,-0.024387733019350037,-0.0021118000395875746,-0.0021118000395875746,-0.0021118000395875746,-0.0027818029825598363,-0.0027818029825598363,-0.0027818029825598363,0.0004670079567003775,0.0004670079567003775,0.0004670079567003775,-0.0024562263971339526,-0.0024562263971339526,-0.0024562263971339526,-0.0010811794846138142,-0.0010811794846138142,-0.0010811794846138142,0.0,0.0,0.0,0.0,0.0,0.0,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,-0.19485938467570924,-0.19485938467570924,-0.19485938467570924,0.07213455584424902,0.07213455584424902,0.07213455584424902,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,0.047750266070485346,0.047750266070485346,0.047750266070485346,-0.24479757409795763,-0.24479757409795763,-0.24479757409795763,-0.08210787923917477,-0.08210787923917477,-0.08210787923917477,0.08299658766661897,0.08299658766661897,0.08299658766661897,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022792292013165127,-0.0022792292013165127,-0.0022792292013165127,0.01678384490363185,0.01678384490363185,0.01678384490363185,0.0,0.0,0.0,14.368423686826459
2022-06-11,19.03200382139871,26.97602148423291,91.36050910780119,19.03200382139871,19.03200382139871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.1680833583709128,-0.1680833583709128,-0.1680833583709128,2.1370457002603978,2.1370457002603978,2.1370457002603978,0.0053335778936235674,0.0053335778936235674,0.0053335778936235674,0.01692004371530652,0.01692004371530652,0.01692004371530652,-0.022593864536630908,-0.022593864536630908,-0.022593864536630908,0.03168739956187403,0.03168739956187403,0.03168739956187403,-0.0007785513245464002,-0.0007785513245464002,-0.0007785513245464002,0.0006728082255171438,0.0006728082255171438,0.0006728082255171438,0.03332267271066008,0.03332267271066008,0.03332267271066008,-0.0007752982006648711,-0.0007752982006648711,-0.0007752982006648711,0.0,0.0,0.0,-0.092047365,-0.092047365,-0.092047365,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,1.8125785690053642,1.8125785690053642,1.8125785690053642,0.03756115755162384,0.03756115755162384,0.03756115755162384,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,0.047750266070485346,0.047750266070485346,0.047750266070485346,2.149888234902294,2.149888234902294,2.149888234902294,0.08029562908170498,0.08029562908170498,0.08029562908170498,0.4263910821568661,0.4263910821568661,0.4263910821568661,0.0,0.0,0.0,0.0,0.0,0.0,0.0001359488758411484,0.0001359488758411484,0.0001359488758411484,0.01706263096605518,0.01706263096605518,0.01706263096605518,0.0,0.0,0.0,59.9486849236393
2022-06-12,19.0380840042918,10.618730290107688,75.70630501129905,19.0380840042918,19.0380840042918,0.33099984,0.33099984,0.33099984,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.03716666030573568,-0.03716666030573568,-0.03716666030573568,0.9895483966668973,0.9895483966668973,0.9895483966668973,0.005953188563435664,0.005953188563435664,0.005953188563435664,0.011446342551960368,0.011446342551960368,0.011446342551960368,-0.01700812390689181,-0.01700812390689181,-0.01700812390689181,0.060191645724365084,0.060191645724365084,0.060191645724365084,0.0015110820980450837,0.0015110820980450837,0.0015110820980450837,0.0006298467559111932,0.0006298467559111932,0.0006298467559111932,0.0477275749451691,0.0477275749451691,0.0477275749451691,2.7943440038935608e-05,2.7943440038935608e-05,2.7943440038935608e-05,0.33099984,0.33099984,0.33099984,-0.092047365,-0.092047365,-0.092047365,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.3205638737018637,0.3205638737018637,0.3205638737018637,0.07460408429372224,0.07460408429372224,0.07460408429372224,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,0.047750266070485346,0.047750266070485346,0.047750266070485346,1.3340912199093098,1.3340912199093098,1.3340912199093098,0.12199382716409307,0.12199382716409307,0.12199382716409307,0.5145599388503079,0.5145599388503079,0.5145599388503079,0.0,0.0,0.0,0.0,0.0,0.0,0.0007809274938886015,0.0007809274938886015,0.0007809274938886015,0.01711810094852404,0.01711810094852404,0.01711810094852404,0.0,0.0,0.0,44.43662471831337
2022-06-13,19.044164187184894,19.12546156311614,82.72864781903394,19.044164187184894,19.044164187184894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.12813561871987456,-0.12813561871987456,-0.12813561871987456,1.6828633981189869,1.6828633981189869,1.6828633981189869,0.006321658458983762,0.006321658458983762,0.006321658458983762,0.005492224824793647,0.005492224824793647,0.005492224824793647,-0.008565375263388507,-0.008565375263388507,-0.008565375263388507,0.07863029133961161,0.07863029133961161,0.07863029133961161,0.003240062683906959,0.003240062683906959,0.003240062683906959,0.0003540168567939934,0.0003540168567939934,0.0003540168567939934,0.03151840791202259,0.03151840791202259,0.03151840791202259,0.0008133034185347019,0.0008133034185347019,0.0008133034185347019,0.0,0.0,0.0,0.0,0.0,0.0,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.7139132024636955,0.7139132024636955,0.7139132024636955,0.32402645769051824,0.32402645769051824,0.32402645769051824,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,-0.13908605417536535,-0.13908605417536535,-0.13908605417536535,1.689043456534817,1.689043456534817,1.689043456534817,0.1955143343093562,0.1955143343093562,0.1955143343093562,0.6700155545992712,0.6700155545992712,0.6700155545992712,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064116839112109345,-0.0064116839112109345,-0.0064116839112109345,0.01694778752704084,0.01694778752704084,0.01694778752704084,0.0,0.0,0.0,51.21058509272424
2022-06-14,19.050244370077984,28.065737428371026,92.63274155153968,19.050244370077984,19.050244370077984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.06003690501022837,-0.06003690501022837,-0.06003690501022837,2.2330381171124647,2.2330381171124647,2.2330381171124647,0.006423405493258967,0.006423405493258967,0.006423405493258967,-0.0006905179857853853,-0.0006905179857853853,-0.0006905179857853853,0.0013213507116217797,0.0013213507116217797,0.0013213507116217797,0.08391733052330246,0.08391733052330246,0.08391733052330246,0.0037687656063031564,0.0037687656063031564,0.0037687656063031564,-5.264004182989627e-05,-5.264004182989627e-05,-5.264004182989627e-05,-0.004907404345179222,-0.004907404345179222,-0.004907404345179222,0.0010770099674888593,0.0010770099674888593,0.0010770099674888593,0.0,0.0,0.0,0.0,0.0,0.0,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.45620157327490907,0.45620157327490907,0.45620157327490907,1.0253725373409146,1.0253725373409146,1.0253725373409146,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,-0.0962055872336947,-0.0962055872336947,-0.0962055872336947,2.255032732391639,2.255032732391639,2.255032732391639,0.2481857424134254,0.2481857424134254,0.2481857424134254,0.6398525246778306,0.6398525246778306,0.6398525246778306,0.0,0.0,0.0,0.0,0.0,0.0,0.009795630743885226,0.009795630743885226,0.009795630743885226,0.016555029735288822,0.016555029735288822,0.016555029735288822,0.0,0.0,0.0,62.009168984663376
2022-06-15,19.056324552971073,25.365293714694065,94.26628550229972,19.056324552971073,19.056324552971073,0.0,0.0,0.0,0.15719892,0.15719892,0.15719892,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.06848618985938817,-0.06848618985938817,-0.06848618985938817,1.988411781492427,1.988411781492427,1.988411781492427,0.006254126923594716,0.006254126923594716,0.006254126923594716,-0.006840426157856624,-0.006840426157856624,-0.006840426157856624,0.010997350349987502,0.010997350349987502,0.010997350349987502,0.07516789166546287,0.07516789166546287,0.07516789166546287,0.002901600748202981,0.002901600748202981,0.002901600748202981,-0.00043968393476303614,-0.00043968393476303614,-0.00043968393476303614,-0.03818440354003271,-0.03818440354003271,-0.03818440354003271,0.000649907644987627,0.000649907644987627,0.000649907644987627,0.15719892,0.15719892,0.15719892,0.0,0.0,0.0,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.7817320522502182,0.7817320522502182,0.7817320522502182,0.33637409993788436,0.33637409993788436,0.33637409993788436,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,-0.06557668227535851,-0.06557668227535851,-0.06557668227535851,2.156757738370091,2.156757738370091,2.156757738370091,0.32719285456952896,0.32719285456952896,0.32719285456952896,0.6978583514498318,0.6978583514498318,0.6978583514498318,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004457911310736869,-0.0004457911310736869,-0.0004457911310736869,0.01594887320873828,0.01594887320873828,0.01594887320873828,0.0,0.0,0.0,60.156199997483405
2022-06-16,19.062404735864163,30.414193413086046,99.0633092994244,19.062404735864163,19.062404735864163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.1439322086044318,-0.1439322086044318,-0.1439322086044318,2.4646624390382694,2.4646624390382694,2.4646624390382694,0.005820981308758151,0.005820981308758151,0.005820981308758151,-0.012697428501369406,-0.012697428501369406,-0.012697428501369406,0.018843188447865197,0.018843188447865197,0.018843188447865197,0.05384633502134259,0.05384633502134259,0.05384633502134259,0.0009593699605060166,0.0009593699605060166,0.0009593699605060166,-0.0006639305173458071,-0.0006639305173458071,-0.0006639305173458071,-0.046966947985967754,-0.046966947985967754,-0.046966947985967754,-0.00019403734527900728,-0.00019403734527900728,-0.00019403734527900728,0.0,0.0,0.0,0.0,0.0,0.0,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,1.1750813810120502,1.1750813810120502,1.1750813810120502,0.15362899467686553,0.15362899467686553,0.15362899467686553,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,0.047750266070485346,0.047750266070485346,0.047750266070485346,2.473874411110621,2.473874411110621,2.473874411110621,0.43802227578850783,0.43802227578850783,0.43802227578850783,0.8463532679861548,0.8463532679861548,0.8463532679861548,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015758028700295795,-0.0015758028700295795,-0.0015758028700295795,0.015143820142380941,0.015143820142380941,0.015143820142380941,0.0,0.0,0.0,66.22040002615243
2022-06-17,19.068484918757257,11.281024893660497,78.38269407625272,19.068484918757257,19.068484918757257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.06969323055212528,-0.06969323055212528,-0.06969323055212528,1.4267522051017578,1.4267522051017578,1.4267522051017578,0.005142285783308616,0.005142285783308616,0.005142285783308616,-0.01801384041242681,-0.01801384041242681,-0.01801384041242681,0.023545736967406448,0.023545736967406448,0.023545736967406448,0.023521168313213034,0.023521168313213034,0.023521168313213034,-0.0013394114413350434,-0.0013394114413350434,-0.0013394114413350434,-0.00064242126320519,-0.00064242126320519,-0.00064242126320519,-0.0256214453707225,-0.0256214453707225,-0.0256214453707225,-0.0009134736855458851,-0.0009134736855458851,-0.0009134736855458851,0.0,0.0,0.0,0.0,0.0,0.0,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.5375841930187364,0.5375841930187364,0.5375841930187364,-0.03899422438204621,-0.03899422438204621,-0.03899422438204621,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,-0.40555752731289013,-0.40555752731289013,-0.40555752731289013,1.434276365959613,1.434276365959613,1.434276365959613,0.49727760990558556,0.49727760990558556,0.49727760990558556,0.9716458538136776,0.9716458538136776,0.9716458538136776,0.0,0.0,0.0,0.0,0.0,0.0,-0.002279229201337867,-0.002279229201337867,-0.002279229201337867,0.014159435259192953,0.014159435259192953,0.014159435259192953,0.0,0.0,0.0,46.4179621723881
2022-06-18,19.074565101650347,22.96600872110314,86.5374438422224,19.074565101650347,19.074565101650347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.11739547872909607,-0.11739547872909607,-0.11739547872909607,1.8929422881413263,1.8929422881413263,1.8929422881413263,0.004246741451075059,0.004246741451075059,0.004246741451075059,-0.022564838115808453,-0.022564838115808453,-0.022564838115808453,0.0243179482747807,0.0243179482747807,0.0243179482747807,-0.01073220081475791,-0.01073220081475791,-0.01073220081475791,-0.0031443246221522295,-0.0031443246221522295,-0.0031443246221522295,-0.0003831133773355114,-0.0003831133773355114,-0.0003831133773355114,0.012159960739009375,0.012159960739009375,0.012159960739009375,-0.0010469165452335041,-0.0010469165452335041,-0.0010469165452335041,0.0,0.0,0.0,-0.092047365,-0.092047365,-0.092047365,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.822423362122132,0.822423362122132,0.822423362122132,0.03509162910215062,0.03509162910215062,0.03509162910215062,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,-0.06863957277119213,-0.06863957277119213,-0.06863957277119213,1.9017420097256965,1.9017420097256965,1.9017420097256965,0.5795766850681936,0.5795766850681936,0.5795766850681936,0.8022688396394341,0.8022688396394341,0.8022688396394341,0.0,0.0,0.0,0.0,0.0,0.0,0.00013594887583330204,0.00013594887583330204,0.00013594887583330204,0.013019817908537241,0.013019817908537241,0.013019817908537241,0.0,0.0,0.0,55.34946687270651
2022-06-19,19.080645284543433,26.542485060696283,92.61580975475715,19.080645284543433,19.080645284543433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.12970039641962758,-0.12970039641962758,-0.12970039641962758,1.9707707473679932,1.9707707473679932,1.9707707473679932,0.003172219654801114,0.003172219654801114,0.003172219654801114,-0.026157966154373113,-0.026157966154373113,-0.026157966154373113,0.021030580304805528,0.021030580304805528,0.021030580304805528,-0.043180916441814356,-0.043180916441814356,-0.043180916441814356,-0.003787653998558379,-0.003787653998558379,-0.003787653998558379,1.8063918774595704e-05,1.8063918774595704e-05,1.8063918774595704e-05,0.04214226187654797,0.04214226187654797,0.04214226187654797,-0.0005087685586706492,-0.0005087685586706492,-0.0005087685586706492,0.0,0.0,0.0,-0.092047365,-0.092047365,-0.092047365,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.6596581226344774,0.6596581226344774,0.6596581226344774,0.1832633360705443,0.1832633360705443,0.1832633360705443,0.037284775261529526,0.037284775261529526,0.037284775261529526,-0.15746339715036706,-0.15746339715036706,-0.15746339715036706,1.9789485836471172,1.9789485836471172,1.9789485836471172,0.6487079082047843,0.6487079082047843,0.6487079082047843,0.8602746664114352,0.8602746664114352,0.8602746664114352,0.0,0.0,0.0,0.0,0.0,0.0,0.0007809274939090934,0.0007809274939090934,0.0007809274939090934,0.01175295398521485,0.01175295398521485,0.01175295398521485,0.0,0.0,0.0,56.84026124546371
2022-06-20,19.086725467436526,22.65304665320092,87.19989247132531,19.086725467436526,19.086725467436526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.10546552744597068,-0.10546552744597068,-0.10546552744597068,1.9102792129619897,1.9102792129619897,1.9102792129619897,0.0019641604489514138,0.0019641604489514138,0.0019641604489514138,-0.02864127606664058,-0.02864127606664058,-0.02864127606664058,0.014233827313116532,0.014233827313116532,0.014233827313116532,-0.06839416062977023,-0.06839416062977023,-0.06839416062977023,-0.003031404161997251,-0.003031404161997251,-0.003031404161997251,0.0004126977623011346,0.0004126977623011346,0.0004126977623011346,0.04509321136985564,0.04509321136985564,0.04509321136985564,0.000355773460323776,0.000355773460323776,0.000355773460323776,0.0,0.0,0.0,0.0,0.0,0.0,0.091606198310957,0.091606198310957,0.091606198310957,0.40194649344569094,0.40194649344569094,0.40194649344569094,0.09189078344003483,0.09189078344003483,0.09189078344003483,0.06367757536329055,0.06367757536329055,0.06367757536329055,-0.09926847772952832,-0.09926847772952832,-0.09926847772952832,1.9099014484356405,1.9099014484356405,1.9099014484356405,0.6969900323001809,0.6969900323001809,0.6969900323001809,0.8069093057811942,0.8069093057811942,0.8069093057811942,0.0,0.0,0.0,0.0,0.0,0.0,-0.006411683911208839,-0.006411683911208839,-0.006411683911208839,0.010389964584859314,0.010389964584859314,0.010389964584859314,0.0,0.0,0.0,55.540490083586974
2022-06-21,19.092805650329616,18.454303569482377,84.16864215844204,19.092805650329616,19.092805650329616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,0.001606382460718218,0.001606382460718218,0.001606382460718218,1.7115266047252407,1.7115266047252407,1.7115266047252407,0.0006736510020698366,0.0006736510020698366,0.0006736510020698366,-0.029909752079029236,-0.029909752079029236,-0.029909752079029236,0.005065235959277224,0.005065235959277224,0.005065235959277224,-0.08215208873547909,-0.08215208873547909,-0.08215208873547909,-0.0011553446915117576,-0.0011553446915117576,-0.0011553446915117576,0.0006547959970256217,0.0006547959970256217,0.0006547959970256217,0.019119912862789756,0.019119912862789756,0.019119912862789756,0.0009921461614796107,0.0009921461614796107,0.0009921461614796107,0.0,0.0,0.0,0.0,0.0,0.0,0.063252544183063,0.063252544183063,0.063252544183063,0.38838272348838637,0.38838272348838637,0.38838272348838637,0.08448219809161515,0.08448219809161515,0.08448219809161515,-0.039254345033577435,-0.039254345033577435,-0.039254345033577435,-0.17277784962953516,-0.17277784962953516,-0.17277784962953516,1.7259304613709552,1.7259304613709552,1.7259304613709552,0.677238254261155,0.677238254261155,0.677238254261155,0.7953081404267938,0.7953081404267938,0.7953081404267938,0.0,0.0,0.0,0.0,0.0,0.0,0.009795630743883468,0.009795630743883468,0.009795630743883468,0.008964271101831124,0.008964271101831124,0.008964271101831124,0.0,0.0,0.0,52.04566051526899
2022-06-22,19.09888583322271,26.69095490691528,94.00050510025258,19.09888583322271,19.09888583322271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.14282719084049195,-0.14282719084049195,-0.14282719084049195,2.1962869835894465,2.1962869835894465,2.1962869835894465,-0.0006447348095790568,-0.0006447348095790568,-0.0006447348095790568,-0.029909752079029222,-0.029909752079029222,-0.029909752079029222,-0.004940681544746449,-0.004940681544746449,-0.004940681544746449,-0.08215208873547894,-0.08215208873547894,-0.08215208873547894,0.001146488734552356,0.001146488734552356,0.001146488734552356,0.0006547959970256312,0.0006547959970256312,0.0006547959970256312,-0.019116975028659042,-0.019116975028659042,-0.019116975028659042,0.0009921461614796037,0.0009921461614796037,0.0009921461614796037,0.0,0.0,0.0,0.0,0.0,0.0,0.04299993409171015,0.04299993409171015,0.04299993409171015,1.0936987612682227,1.0936987612682227,1.0936987612682227,-0.03899422438204621,-0.03899422438204621,-0.03899422438204621,0.05839901534293835,0.05839901534293835,0.05839901534293835,-0.2616016740087101,-0.2616016740087101,-0.2616016740087101,2.1989958460144536,2.1989958460144536,2.1989958460144536,0.7299096623652241,0.7299096623652241,0.7299096623652241,0.848673501057035,0.848673501057035,0.848673501057035,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044579113102581635,-0.00044579113102581635,-0.00044579113102581635,0.007510698756032654,0.007510698756032654,0.007510698756032654,0.0,0.0,0.0,61.097256443983746
2022-06-23,19.104966016115796,17.908583999826995,81.36230423736487,19.104966016115796,19.104966016115796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043560452,-0.0043560452,-0.0043560452,-0.13858739932219752,-0.13858739932219752,-0.13858739932219752,1.5079624105800864,1.5079624105800864,1.5079624105800864,-0.0019352442564606325,-0.0019352442564606325,-0.0019352442564606325,-0.028641276066640544,-0.028641276066640544,-0.028641276066640544,-0.014109272898585722,-0.014109272898585722,-0.014109272898585722,-0.06839416062976986,-0.06839416062976986,-0.06839416062976986,0.003022548205038038,0.003022548205038038,0.003022548205038038,0.0004126977623011282,0.0004126977623011282,0.0004126977623011282,-0.045090273535724486,-0.045090273535724486,-0.045090273535724486,0.00035577346032376,0.00035577346032376,0.00035577346032376,0.0,0.0,0.0,0.0,0.0,0.0,-0.03193472324629541,-0.03193472324629541,-0.03193472324629541,0.5104566531041274,0.5104566531041274,0.5104566531041274,-0.03899422438204621,-0.03899422438204621,-0.03899422438204621,-0.0023044248911120056,-0.0023044248911120056,-0.0023044248911120056,-0.11764582070453003,-0.11764582070453003,-0.11764582070453003,1.5080951047519848,1.5080951047519848,1.5080951047519848,0.746369477397746,0.746369477397746,0.746369477397746,0.7349820805839125,0.7349820805839125,0.7349820805839125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015758028700101454,-0.0015758028700101454,-0.0015758028700101454,0.006064542241908599,0.006064542241908599,0.006064542241908599,0.0,0.0,0.0,47.91707174147306
