order_item_key,order_item_id,order_key,product_key,time_key,product_name,product_sku,shop_sku,variation,quantity,item_price,total_item_price,paid_price,item_voucher_discount,shipping_amount,tax_amount,item_status,cancellation_reason,tracking_code,warehouse_code,created_at,updated_at
,1031975060744608,,,20250914,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,0.0,0.0,canceled,I changed my mind,,dropshipping,2025-09-14 11:51:27+08:00,2025-09-16 12:18:22+08:00
,1040043115982979,,,20250914,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,369.02,25.98,94.0,0.0,confirmed,,820132970341,dropshipping,2025-09-14 17:57:29+08:00,2025-09-21 13:48:55+08:00
,1040043116082979,,,20250914,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,369.02,25.98,94.0,0.0,confirmed,,820132970341,dropshipping,2025-09-14 17:57:29+08:00,2025-09-21 13:48:55+08:00
,1040089510647000,,,20250914,1 LITER L.A. COLLECTIONS OKADA Hotel Diffuser Scent/ Linen Spray/ Room spray,1857030628-1617524196393-0,1857030628_PH-7870989083,,1,395.0,395.0,357.58,37.42,40.5,0.0,canceled,Change payment method,,dropshipping,2025-09-14 20:52:50+08:00,2025-09-16 13:15:08+08:00
,1040086561147000,,,20250914,1 LITER L.A. COLLECTIONS OKADA Hotel Diffuser Scent/ Linen Spray/ Room spray,1857030628-1617524196393-0,1857030628_PH-7870989083,,1,395.0,395.0,395.0,0.0,0.0,0.0,confirmed,,MP1376398111,dropshipping,2025-09-14 21:06:22+08:00,2025-09-21 14:13:12+08:00
,1032119055300466,,,20250914,Rattan Sticks for Reed Diffusers (5PCS),4726844228-1729943500336-0,4726844228_PH-27339128266,Color family:Brown,1,30.0,30.0,30.0,0.0,4.5,0.0,confirmed,,P8120DSS212AE,dropshipping,2025-09-14 21:44:01+08:00,2025-09-25 17:32:50+08:00
,1032119055400466,,,20250914,Rattan Sticks for Reed Diffusers (5PCS),4726844228-1729943500336-0,4726844228_PH-27339128266,Color family:Brown,1,30.0,30.0,30.0,0.0,4.5,0.0,confirmed,,P8120DSS212AE,dropshipping,2025-09-14 21:44:01+08:00,2025-09-25 17:32:50+08:00
,1032119055500466,,,20250914,Rattan Sticks for Reed Diffusers (5PCS),4726844228-1729943500336-0,4726844228_PH-27339128266,Color family:Brown,1,30.0,30.0,30.0,0.0,4.5,0.0,confirmed,,P8120DSS212AE,dropshipping,2025-09-14 21:44:01+08:00,2025-09-25 17:32:50+08:00
,1032119055600466,,,20250914,Rattan Sticks for Reed Diffusers (5PCS),4726844228-1729943500336-0,4726844228_PH-27339128266,Color family:Brown,1,30.0,30.0,30.0,0.0,4.5,0.0,confirmed,,P8120DSS212AE,dropshipping,2025-09-14 21:44:01+08:00,2025-09-25 17:32:50+08:00
,1032119055700466,,,20250914,Rattan Sticks for Reed Diffusers (5PCS),4726844228-1729943500336-0,4726844228_PH-27339128266,Color family:Brown,1,30.0,30.0,30.0,0.0,4.5,0.0,confirmed,,P8120DSS212AE,dropshipping,2025-09-14 21:44:01+08:00,2025-09-25 17:32:50+08:00
,1032208604961576,,,20250915,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,40.5,0.0,confirmed,,MP1376746536,dropshipping,2025-09-15 08:39:46+08:00,2025-09-21 16:44:29+08:00
,1040199170587760,,,20250915,1 Liter Waterbased White Tea Scent for Humidifier and Diffuser,WT,4435102730_PH-25090520619,,1,388.0,388.0,259.96,128.04,0.0,0.0,confirmed,,MP1376746495,dropshipping,2025-09-15 09:17:59+08:00,2025-09-20 14:58:02+08:00
,1032335435288455,,,20250915,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1376916855,dropshipping,2025-09-15 16:59:53+08:00,2025-09-19 16:31:39+08:00
,1032469007852328,,,20250916,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1376916776,dropshipping,2025-09-16 05:21:27+08:00,2025-09-20 16:12:51+08:00
,1032664018806874,,,20250916,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,361.0,19.0,0.0,0.0,confirmed,,MP1377347759,dropshipping,2025-09-16 17:36:44+08:00,2025-09-21 13:51:00+08:00
,1032916804611789,,,20250917,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1377762186,dropshipping,2025-09-17 16:10:43+08:00,2025-09-23 12:22:15+08:00
,1040942519589267,,,20250917,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,350.0,0.0,40.33,0.0,confirmed,,MP1377761912,dropshipping,2025-09-17 17:26:02+08:00,2025-09-19 19:39:23+08:00
,1040942519689267,,,20250917,Rattan Sticks for Reed Diffusers (5PCS),4726844228-1729943500336-0,4726844228_PH-27339128266,Color family:Brown,1,30.0,30.0,30.0,0.0,0.17,0.0,confirmed,,MP1377761912,dropshipping,2025-09-17 17:26:02+08:00,2025-09-19 19:39:23+08:00
,1032936427536422,,,20250917,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,376.0,19.0,0.0,0.0,confirmed,,MP1377761950,dropshipping,2025-09-17 18:17:46+08:00,2025-09-22 14:25:43+08:00
,1040996335211700,,,20250917,LA Collections Pure Oil Reed Diffuser,3727967121-1681442263070-6,3727967121_PH-19653362639,"Variation3:Green Tea, Variation1:50mL",1,490.0,490.0,465.48,24.52,0.0,0.0,confirmed,,MP1377761812,dropshipping,2025-09-17 22:05:18+08:00,2025-09-20 07:56:14+08:00
,1040996335311700,,,20250917,Rattan Sticks for Reed Diffusers (5PCS),4726844228-1729943500336-1,4726844228_PH-27339128267,Color family:Black,1,30.0,30.0,28.5,1.5,0.0,0.0,confirmed,,MP1377761812,dropshipping,2025-09-17 22:05:18+08:00,2025-09-20 07:56:14+08:00
,1040996335411700,,,20250917,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.22,19.78,0.0,0.0,confirmed,,MP1377761812,dropshipping,2025-09-17 22:05:18+08:00,2025-09-20 07:56:14+08:00
,1041005527963596,,,20250917,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,395.0,395.0,375.25,19.75,0.0,0.0,confirmed,,MP1377762041,dropshipping,2025-09-17 22:50:42+08:00,2025-09-23 20:14:22+08:00
,1041016747672241,,,20250918,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,306.0,74.0,40.5,0.0,confirmed,,MP1377762087,dropshipping,2025-09-18 00:16:41+08:00,2025-09-22 12:12:14+08:00
,1033011644751170,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,323.2,6.8,40.5,0.0,confirmed,,MP1377762185,dropshipping,2025-09-18 00:36:43+08:00,2025-09-22 16:15:13+08:00
,1041036577873935,,,20250918,LA COLLECTIONS MARRIOTT Hotel Waterbased Diffuser Scent,1856986844-1617524415466-0,1856986844_PH-7871040075,"Volume (ml):1000, Scent:marriott",1,350.0,350.0,282.2,67.8,0.0,0.0,confirmed,,MP1377761713,dropshipping,2025-09-18 04:46:56+08:00,2025-09-26 14:09:02+08:00
,1033076438857128,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,19.75,0.0,confirmed,,310003321736,dropshipping,2025-09-18 10:18:39+08:00,2025-09-23 11:41:09+08:00
,1033076438957128,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,19.75,0.0,confirmed,,310003321736,dropshipping,2025-09-18 10:18:39+08:00,2025-09-23 11:41:09+08:00
,1033076439057128,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,19.75,0.0,confirmed,,310003321736,dropshipping,2025-09-18 10:18:39+08:00,2025-09-23 11:41:09+08:00
,1033076439157128,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,19.75,0.0,confirmed,,310003321736,dropshipping,2025-09-18 10:18:39+08:00,2025-09-23 11:41:09+08:00
,1033076439257128,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,19.75,0.0,confirmed,,310003321736,dropshipping,2025-09-18 10:18:39+08:00,2025-09-23 11:41:09+08:00
,1033076439357128,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,19.75,0.0,confirmed,,310003321736,dropshipping,2025-09-18 10:18:39+08:00,2025-09-23 11:41:09+08:00
,1033076439457128,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,19.75,0.0,confirmed,,310003321736,dropshipping,2025-09-18 10:18:39+08:00,2025-09-23 11:41:09+08:00
,1033076439557128,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,19.75,0.0,confirmed,,310003321736,dropshipping,2025-09-18 10:18:39+08:00,2025-09-23 11:41:09+08:00
,1041117774565177,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,40.5,0.0,confirmed,,MP1377998217,dropshipping,2025-09-18 12:25:07+08:00,2025-09-22 11:01:44+08:00
,1033130422512238,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,313.5,16.5,0.0,0.0,confirmed,,MP1378141455,dropshipping,2025-09-18 14:14:07+08:00,2025-09-23 13:06:51+08:00
,1041156749726522,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,313.5,16.5,0.0,0.0,confirmed,,820133371229,dropshipping,2025-09-18 15:17:05+08:00,2025-09-26 11:49:34+08:00
,1041179313213876,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,313.5,16.5,40.5,0.0,confirmed,,MP1378141456,dropshipping,2025-09-18 16:23:17+08:00,2025-09-20 17:58:05+08:00
,1041186383774977,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,298.5,31.5,0.0,0.0,confirmed,,MP1378141648,dropshipping,2025-09-18 17:36:03+08:00,2025-09-25 12:29:02+08:00
,1041192169461255,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,313.5,16.5,40.5,0.0,confirmed,,MP1378141778,dropshipping,2025-09-18 17:46:06+08:00,2025-09-25 14:36:25+08:00
,1033219428409752,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,298.5,31.5,0.0,0.0,confirmed,,MP1378141741,dropshipping,2025-09-18 20:38:51+08:00,2025-09-20 20:57:49+08:00
,1033218862399156,,,20250918,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,229.2,100.8,0.0,0.0,confirmed,,MP1378141509,dropshipping,2025-09-18 20:43:20+08:00,2025-09-23 18:00:54+08:00
,1033229854251638,,,20250918,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,343.5,36.5,0.0,0.0,confirmed,,820133371139,dropshipping,2025-09-18 21:48:02+08:00,2025-09-20 20:02:55+08:00
,1033229854351638,,,20250918,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,343.5,36.5,0.0,0.0,confirmed,,820133371139,dropshipping,2025-09-18 21:48:02+08:00,2025-09-20 20:02:55+08:00
,1033249268494207,,,20250919,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,313.5,16.5,40.5,0.0,confirmed,,MP1378141604,dropshipping,2025-09-19 00:06:51+08:00,2025-09-22 22:08:34+08:00
,1033305274691371,,,20250919,L.A. Collections Lavender Humidifer / Diffuser / Linen Spray,LAV,3464151195_PH-17808092447,,1,395.0,395.0,395.0,0.0,40.5,0.0,confirmed,,MP1378372304,dropshipping,2025-09-19 08:57:36+08:00,2025-09-23 12:07:39+08:00
,1041329336059903,,,20250919,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,330.0,0.0,40.5,0.0,confirmed,,MP1378372209,dropshipping,2025-09-19 09:41:30+08:00,2025-09-23 12:16:18+08:00
,1033339622239318,,,20250919,1 Liter L.A. Collections Fresh Bamboo Waterbased Scent for  Humidifiers/Diffusers/Linen Spray,3368572353-1738239695642-0,3368572353_PH-28661617725,,1,380.0,380.0,361.0,19.0,0.0,0.0,confirmed,,MP1378372075,dropshipping,2025-09-19 10:51:47+08:00,2025-09-20 16:42:47+08:00
,1033339622339318,,,20250919,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,313.5,16.5,0.0,0.0,confirmed,,MP1378372075,dropshipping,2025-09-19 10:51:47+08:00,2025-09-20 16:42:47+08:00
,1033415627473094,,,20250919,1Liter L.A. Collections SHANGRI-LA Hotel Waterbased Diffuser Scents/Linen Spray/ Room Spray,1856947959-1748396661641-0,1856947959_PH-30097934851,,1,330.0,330.0,313.5,16.5,0.0,0.0,confirmed,,MP1378512562,dropshipping,2025-09-19 17:34:29+08:00,2025-09-23 19:45:20+08:00
