ds,daily_items_sold,daily_gross_revenue,avg_discount_rate_daily,is_mega_sale_day,is_payday,platform_name,scaled_discount_rate,is_weekend,lag_1_items_sold,lag_7_items_sold,lag_14_items_sold,lag_30_items_sold,lag_60_items_sold,rolling_7_items_sold,rolling_14_items_sold,daily_revenue_growth_smoothed,daily_growth_rate,scaled_discount_on_event,fourier_month_fourier_1,fourier_month_fourier_2,fourier_month_fourier_3,fourier_month_fourier_4,fourier_month_fourier_5,fourier_month_fourier_6,fourier_month_fourier_7,fourier_month_fourier_8
2021-08-15,0.0,0.0,0.0,0,0,Shopee,0.0,1,0.0,47.0,0.0,0.0,12.0,9.571428571428571,5.857142857142857,-0.9047619047619048,0.0,0.0,-0.9057022630804745,0.42391439070985426,-0.767880446036591,-0.640593178698186,0.25467112024123556,-0.9670277247913186,0.9837979515735215,-0.17928075881070782
2021-08-16,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,14.0,2.857142857142857,5.857142857142857,-0.8571428571428572,0.0,0.0,-0.7998392447397223,0.6002142805483642,-0.960149873671599,-0.27948563485161904,-0.35275208654909407,-0.9357168190404939,0.5366961939916173,-0.843775559823175
2021-08-17,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,14.0,0.0,0.0,13.0,2.857142857142857,5.857142857142857,-0.8571428571428572,0.0,0.0,-0.660152120671234,0.751131930870518,-0.9917226741361023,0.12839835514654518,-0.8296770135526061,-0.5582437220268838,-0.2546711202412175,-0.9670277247913233
2021-08-18,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,6.0,0.0,0.0,11.0,0.8571428571428571,5.857142857142857,-1.0,0.0,0.0,-0.49254806795386513,0.8702852410301548,-0.8573146280763332,0.5147928015098293,-0.9996684675143135,0.02574791365497192,-0.8826787983255459,-0.4699767430273229
2021-08-19,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,12.0,0.0,5.857142857142857,0.0,0.0,0.0,-0.3041148323275167,0.952635380803383,-0.5794210982045616,0.8150283375168128,-0.7998392447397257,0.6002142805483599,-0.9444892287836596,0.32854238191083956
2021-08-20,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,5.857142857142857,0.0,0.0,0.0,-0.1028209971373712,0.994699875614588,-0.20455206612622204,0.9788556850953534,-0.3041148323275218,0.9526353808033813,-0.40045390565130623,0.9163169044869873
2021-08-21,42.0,12951.0,0.0,1,0,Shopee,0.0,1,0.0,0.0,15.0,0.0,0.0,0.0,5.857142857142857,0.0,0.0,0.0,0.10282099713736582,0.9946998756145885,0.2045520661262115,0.9788556850953556,0.30411483232751996,0.9526353808033818,0.40045390565128647,0.916316904486996
2021-08-22,36.0,11611.0,0.0,0,0,Shopee,0.0,1,42.0,0.0,47.0,0.0,11.0,6.0,7.785714285714286,-0.10346691375183381,-0.1428571428571429,0.0,0.3041148323275115,0.9526353808033846,0.5794210982045528,0.815028337516819,0.7998392447397074,0.6002142805483842,0.9444892287836525,0.32854238191085994
2021-08-23,14.0,4847.0,0.0,0,0,Shopee,0.0,0,36.0,0.0,0.0,0.0,6.0,11.142857142857142,7.0,-0.3430089714741428,-0.6111111111111112,0.0,0.4925480679538604,0.8702852410301575,0.8573146280763276,0.5147928015098385,0.9996684675143127,0.025747913655002286,0.882678798325556,-0.46997674302730386
2021-08-24,31.0,10730.0,0.0,0,0,Shopee,0.0,0,14.0,0.0,14.0,14.0,0.0,13.142857142857142,8.0,0.1759075050223272,1.2142857142857144,0.0,0.6601521206712299,0.7511319308705215,0.9917226741361008,0.12839835514655587,0.829677013552623,-0.5582437220268586,0.2546711202412384,-0.9670277247913178
2021-08-25,0.0,0.0,0.0,0,0,Shopee,0.0,0,31.0,0.0,6.0,11.0,0.0,17.571428571428573,9.214285714285714,-0.11806937123325462,-1.0,0.0,0.7998392447397191,0.6002142805483686,0.960149873671602,-0.2794856348516087,0.3527520865490959,-0.9357168190404932,-0.5366961939915991,-0.8437755598231865
2021-08-26,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,0.0,17.571428571428573,8.785714285714286,-0.11806937123325462,0.0,0.0,0.9057022630804662,0.423914390709872,0.7678804460366161,-0.6405931786981559,-0.2546711202412336,-0.967027724791319,-0.9837979515735074,-0.17928075881078495
2021-08-27,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,0.0,17.571428571428573,8.785714285714286,-0.11806937123325462,0.0,0.0,0.9732643737003833,0.22968774213179188,0.44709379298510715,-0.8944870822287989,-0.7678804460366073,-0.6405931786981665,-0.7998392447397104,0.6002142805483803
2021-08-28,0.0,0.0,0.0,0,0,Shopee,0.0,1,0.0,42.0,0.0,0.0,15.0,17.571428571428573,8.785714285714286,-0.11806937123325462,0.0,0.0,0.9996684675143133,0.025747913654982694,0.05147875477033482,-0.9986740898848311,-0.9970175264485258,-0.07717546212665714,-0.10282099713733707,0.9946998756145915
2021-08-29,0.0,0.0,0.0,0,0,Shopee,0.0,1,0.0,36.0,0.0,0.0,22.0,11.571428571428571,8.785714285714286,-0.12293685706039488,0.0,0.0,0.9837979515735175,-0.1792807588107295,-0.3527520865490831,-0.9357168190404981,-0.8573146280763346,0.5147928015098268,0.660152120671213,0.7511319308705364
2021-08-30,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,14.0,0.0,0.0,15.0,6.428571428571429,8.785714285714286,0.10687022900763349,0.0,0.0,0.9263239682514965,-0.3767278936351812,-0.6979441547663375,-0.7161521883143992,-0.40045390565126493,0.9163169044870054,0.9996684675143127,0.025747913655005224
2021-08-31,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,31.0,0.0,0.0,8.0,4.428571428571429,8.785714285714286,-1.0,0.0,0.0,0.82967701355262,-0.558243722026863,-0.9263239682514934,-0.37672789363518894,0.20455206612620863,0.9788556850953563,0.6979441547663495,-0.7161521883143875
2021-09-01,45.0,14880.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,13.0,0.0,8.785714285714286,0.0,0.0,0.0,0.6979441547663435,-0.7161521883143933,-0.999668467514313,0.025747913654988575,0.7338853664322088,0.6792733388972827,-0.05147875477034657,-0.9986740898848305
2021-09-02,64.0,22200.0,0.0,0,0,Shopee,0.0,0,45.0,0.0,0.0,0.0,28.0,6.428571428571429,12.0,0.49193548387096775,0.4222222222222223,0.0,0.5366961939916107,-0.8437755598231791,-0.9057022630804817,0.4239143907098388,0.9917226741360968,0.12839835514658698,-0.767880446036569,-0.6405931786982124
2021-09-03,17.0,5628.0,0.0,0,0,Shopee,0.0,0,64.0,0.0,0.0,0.0,8.0,15.571428571428571,16.571428571428573,-0.12727550130775933,-0.734375,0.0,0.35275208654909085,-0.9357168190404951,-0.6601521206712254,0.7511319308705254,0.8826787983255615,-0.4699767430272935,-0.9917226741360994,0.12839835514656756
2021-09-04,0.0,0.0,0.0,0,0,Shopee,0.0,1,17.0,0.0,42.0,0.0,25.0,18.0,17.785714285714285,-0.4181836675385062,-1.0,0.0,0.15389057670406964,-0.988087896091076,-0.304114832327533,0.9526353808033777,0.4470937929851352,-0.8944870822287849,-0.5794210982045895,0.8150283375167929
2021-09-05,0.0,0.0,0.0,0,0,Shopee,0.0,1,0.0,0.0,36.0,0.0,56.0,18.0,14.785714285714286,-0.4181836675385062,0.0,0.0,-0.051478754770340696,-0.9986740898848309,0.10282099713734877,0.9946998756145903,-0.15389057670404446,-0.9880878960910798,0.20455206612617793,0.9788556850953626
2021-09-06,31.0,10510.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,14.0,15.0,0.0,18.0,12.214285714285714,-0.4181836675385062,0.0,0.0,-0.2546711202412251,-0.9670277247913213,0.49254806795385786,0.8702852410301589,-0.6979441547663354,-0.7161521883144012,0.8573146280763246,0.5147928015098436
2021-09-07,42.0,14460.0,0.0,0,0,Shopee,0.0,0,31.0,0.0,31.0,47.0,14.0,22.428571428571427,13.428571428571429,-0.21967961554446008,0.35483870967741926,0.0,-0.4470937929851124,-0.8944870822287964,0.7998392447397173,0.6002142805483709,-0.9837979515735155,-0.1792807588107406,0.9601498736716036,-0.27948563485160305
2021-09-08,43.0,14500.0,0.0,0,0,Shopee,0.0,0,42.0,45.0,0.0,0.0,14.0,28.428571428571427,14.214285714285714,-0.1751904420897866,0.023809523809523725,0.0,-0.6206094818274231,-0.7841198065767102,0.9732643737003827,0.22968774213179474,-0.905702263080483,0.4239143907098361,0.4470937929851124,-0.8944870822287964
2021-09-09,186.0,63690.0,0.0,1,0,Shopee,0.0,0,43.0,64.0,0.0,14.0,16.0,28.142857142857142,17.285714285714285,0.40490521975670946,3.325581395348837,0.0,-0.7678804460365926,-0.6405931786981841,0.9837979515735206,-0.17928075881071265,-0.4925480679538826,0.8702852410301449,-0.352752086549051,-0.9357168190405102
2021-09-10,0.0,0.0,0.0,1,0,Shopee,0.0,0,186.0,17.0,0.0,6.0,14.0,45.57142857142857,30.571428571428573,0.3542025170540068,-1.0,0.0,-0.8826787983255495,-0.46997674302731596,0.8296770135526138,-0.5582437220268723,0.10282099713734584,0.9946998756145905,-0.9263239682515019,-0.37672789363516807
2021-09-11,26.0,8980.0,0.0,0,0,Shopee,0.0,1,0.0,0.0,0.0,0.0,18.0,43.142857142857146,30.571428571428573,0.6927531463175085,0.0,0.0,-0.9601498736715997,-0.2794856348516167,0.5366961939916132,-0.8437755598231775,0.6601521206712254,0.7511319308705254,-0.9057022630804843,0.42391439070983344
2021-09-12,0.0,0.0,0.0,0,0,Shopee,0.0,1,26.0,0.0,0.0,0.0,17.0,46.857142857142854,32.42857142857143,0.3542025170540068,-1.0,0.0,-0.9970175264485263,-0.07717546212665177,0.15389057670407255,-0.9880878960910755,0.973264373700382,0.2296877421317976,-0.3041148323275386,0.952635380803376
2021-09-13,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,31.0,0.0,0.0,14.0,46.857142857142854,32.42857142857143,0.3542025170540068,0.0,0.0,-0.9917226741361019,0.12839835514654763,-0.2546711202412223,-0.967027724791322,0.9263239682515041,-0.3767278936351626,0.49254806795385275,0.8702852410301618
2021-09-14,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,42.0,0.0,0.0,0.0,42.42857142857143,32.42857142857143,0.34879501120808887,0.0,0.0,-0.9444892287836617,0.32854238191083357,-0.6206094818274208,-0.784119806576712,0.5366961939916156,-0.843775559823176,0.9732643737003813,0.22968774213180046
2021-09-15,51.0,17770.0,0.0,0,1,Shopee,0.0,0,0.0,43.0,45.0,0.0,0.0,36.42857142857143,32.42857142857143,0.4641379310344827,0.0,0.0,-0.8573146280763392,0.5147928015098192,-0.8826787983255349,-0.46997674302734366,-0.051478754770334825,-0.9986740898848311,0.8296770135526488,-0.5582437220268204
2021-09-16,43.0,14970.0,0.0,0,0,Shopee,0.0,0,51.0,186.0,64.0,0.0,0.0,37.57142857142857,32.857142857142854,-0.7191896454698931,-0.1568627450980392,0.0,-0.7338853664321972,0.6792733388972952,-0.9970175264485271,-0.07717546212664053,-0.6206094818274185,-0.7841198065767138,0.15389057670405026,-0.9880878960910789
2021-09-17,21.0,7189.0,0.0,0,0,Shopee,0.0,0,43.0,0.0,17.0,0.0,0.0,17.142857142857142,31.357142857142858,-0.5591139385003986,-0.5116279069767442,0.0,-0.5794210982045596,0.8150283375168142,-0.9444892287836579,0.3285423819108442,-0.960149873671602,-0.2794856348516087,-0.6206094818274385,-0.784119806576698
2021-09-18,0.0,0.0,0.0,0,0,Shopee,0.0,1,21.0,26.0,0.0,0.0,0.0,20.142857142857142,31.642857142857142,-0.6693354538752989,-1.0,0.0,-0.40045390565127303,0.9163169044870019,-0.7338853664322088,0.6792733388972827,-0.9444892287836589,0.3285423819108414,-0.9970175264485245,-0.07717546212667473
