ds,daily_items_sold,daily_gross_revenue,avg_discount_rate_daily,is_mega_sale_day,is_payday,platform_name,scaled_discount_rate,is_weekend,lag_1_items_sold,lag_7_items_sold,lag_14_items_sold,lag_30_items_sold,lag_60_items_sold,rolling_7_items_sold,rolling_14_items_sold,daily_revenue_growth_smoothed,daily_growth_rate,scaled_discount_on_event,fourier_month_fourier_1,fourier_month_fourier_2,fourier_month_fourier_3,fourier_month_fourier_4,fourier_month_fourier_5,fourier_month_fourier_6,fourier_month_fourier_7,fourier_month_fourier_8
2024-08-09,13.0,4099.0,0.0,0,0,Lazada,0.0,0,0.0,0.0,8.0,0.0,0.0,11.571428571428571,9.785714285714286,-1.0,0.0,0.0,-0.352752086549051,-0.9357168190405102,0.6601521206711615,0.7511319308705817,-0.8826787983255081,-0.46997674302739384,0.9917226741360775,0.12839835514673664
2024-08-10,8.0,2462.45,0.0,0,0,Lazada,0.0,1,0.0,13.0,0.0,5.0,7.0,12.285714285714286,9.357142857142858,-1.0,0.0,0.0,-0.5366961939916107,-0.8437755598231791,0.9057022630804817,0.4239143907098387,-0.9917226741361042,0.1283983551465306,0.767880446036569,-0.6405931786982124
2024-08-11,8.0,2286.63,0.0,0,0,Lazada,0.0,1,8.0,0.0,11.0,13.0,9.0,11.571428571428571,9.928571428571429,-0.6904668115088635,0.0,0.0,-0.697944154766313,-0.7161521883144231,0.9996684675143109,0.0257479136550738,-0.7338853664322473,0.679273338897241,0.05147875477051685,-0.9986740898848218
2024-08-12,27.0,8018.08,0.0,0,0,Lazada,0.0,0,0.0,13.0,0.0,0.0,0.0,4.142857142857143,7.857142857142857,-0.6904668115088635,0.0,0.0,-0.8296770135525963,-0.5582437220268984,0.9263239682515255,-0.37672789363511,-0.2045520661262086,0.9788556850953563,-0.6979441547662274,-0.7161521883145066
2024-08-13,18.0,5812.9,0.0,0,0,Lazada,0.0,0,27.0,0.0,8.0,0.0,0.0,6.142857142857143,9.785714285714286,-0.448808791966363,-0.33333333333333337,0.0,-0.9263239682515019,-0.37672789363516807,0.6979441547663172,-0.716152188314419,0.40045390565121286,0.9163169044870282,-0.9996684675143112,0.025747913655062068
2024-08-14,2.0,665.0,0.0,0,0,Lazada,0.0,0,0.0,8.0,13.0,22.0,0.0,8.714285714285714,10.5,-0.5866065939747722,0.0,0.0,-0.9837979515735098,-0.17928075881077143,0.35275208654916285,-0.935716819040468,0.8573146280762761,0.5147928015099242,-0.660152120671341,0.7511319308704238
2024-08-15,25.0,8600.0,0.0,0,1,Lazada,0.0,0,0.0,0.0,0.0,0.0,8.0,6.714285714285714,5.428571428571429,-0.7583419804574998,0.0,0.0,-0.9996684675143139,0.025747913654954286,-0.05147875477027806,-0.9986740898848341,0.9970175264485303,-0.07717546212660048,0.10282099713722401,0.9946998756146032
2024-08-16,18.0,5826.05,0.0,0,0,Lazada,0.0,0,25.0,27.0,13.0,8.0,7.0,10.285714285714286,7.214285714285714,-0.6493945667384736,-0.28,0.0,-0.9732643737003769,0.22968774213181953,-0.447093792985158,-0.8944870822287736,0.767880446036662,-0.640593178698101,0.7998392447397785,0.6002142805482894
2024-08-17,12.0,4027.45,0.0,0,0,Lazada,0.0,1,0.0,0.0,0.0,8.0,0.0,6.428571428571429,7.571428571428571,-0.7741841085271322,0.0,0.0,-0.9057022630804843,0.42391439070983344,-0.7678804460365615,-0.6405931786982214,0.2546711202412611,-0.9670277247913118,0.9837979515735379,-0.1792807588106172
2024-08-18,5.0,1780.05,0.0,0,0,Lazada,0.0,1,0.0,0.0,8.0,11.0,13.0,7.857142857142857,7.857142857142857,-0.7741841085271322,0.0,0.0,-0.7998392447397362,0.6002142805483458,-0.9601498736715861,-0.2794856348516633,-0.35275208654901613,-0.9357168190405233,0.536696193991695,-0.8437755598231255
